Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs,20170313,207,157,67.38,11,18.18%,14.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170312,105,72,55.40,5,20.00%,11.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170311,57,45,49.78,3,33.33%,12.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170310,108,74,36.96,4,25.00%,14.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170309,134,94,54.39,7,57.14%,12.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170308,150,103,61.94,10,0.00%,8.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170307,152,102,65.27,4,25.00%,10.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170306,151,102,29.55,8,25.00%,8.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170305,97,70,48.14,2,0.00%,13.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170304,80,59,57.40,8,50.00%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170303,122,83,44.21,10,40.00%,12.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170302,131,91,37.37,3,33.33%,10.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170301,143,110,61.94,6,40.00%,10.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170228,151,100,53.09,11,18.18%,11.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170227,129,97,65.91,4,50.00%,11.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170226,93,75,40.74,3,66.67%,12.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170225,105,70,40.88,5,40.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170224,115,82,50.17,10,20.00%,8.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170223,151,95,35.76,7,57.14%,16.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170222,148,111,40.04,4,75.00%,17.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170221,162,107,41.28,2,50.00%,11.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170220,133,94,33.58,3,66.67%,11.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170219,127,80,27.52,5,20.00%,9.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170218,108,69,39.81,3,33.33%,9.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170217,127,88,46.07,4,75.00%,16.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170216,126,94,39.28,7,14.29%,13.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170215,149,110,46.30,11,27.27%,10.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170214,120,87,49.56,6,33.33%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170213,169,119,60.58,12,41.67%,11.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170212,107,81,52.91,3,33.33%,14.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170211,109,70,46.92,2,0.00%,11.01%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170210,88,70,56.70,2,0.00%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170209,179,111,43.20,5,40.00%,9.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170208,144,114,33.56,9,33.33%,13.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170207,160,105,58.34,7,14.29%,11.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170206,160,105,49.89,4,0.00%,10.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170205,101,73,74.42,2,50.00%,11.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170204,68,52,38.53,3,33.33%,11.76%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170203,110,76,41.69,5,20.00%,12.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170202,196,113,57.20,8,37.50%,9.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170201,141,107,49.75,9,55.56%,16.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170131,129,87,61.87,5,20.00%,7.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170130,130,90,40.42,3,66.67%,13.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170129,128,81,48.14,5,60.00%,17.97%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170128,88,68,25.28,2,0.00%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170127,107,77,36.32,4,25.00%,15.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170126,153,113,53.69,9,33.33%,10.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170125,157,109,49.51,6,50.00%,12.10%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170124,152,97,35.30,4,25.00%,13.16%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170123,130,105,35.76,7,42.86%,16.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170122,118,87,33.64,6,33.33%,9.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170121,115,82,49.28,4,25.00%,10.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170120,132,85,48.53,4,0.00%,15.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170119,141,109,59.65,13,46.15%,20.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170118,190,131,62.89,8,12.50%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170117,168,119,25.83,8,25.00%,13.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170116,116,90,41.43,7,28.57%,12.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170115,264,179,66.44,9,11.11%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170114,171,113,53.55,4,75.00%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170113,162,112,71.22,8,37.50%,9.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170112,163,130,33.49,10,40.00%,11.66%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170111,206,153,34.14,11,54.55%,14.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170110,172,125,35.15,10,40.00%,15.12%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170109,195,136,50.73,6,16.67%,11.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170108,156,107,34.63,4,25.00%,18.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170107,135,88,62.62,4,25.00%,9.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170106,128,99,35.37,3,100.00%,16.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170105,192,127,53.87,9,22.22%,10.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170104,189,139,49.11,14,57.14%,16.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170103,166,125,38.58,10,10.00%,10.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170102,171,117,36.31,3,66.67%,11.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20170101,101,74,44.14,5,60.00%,10.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161231,74,53,30.70,7,71.43%,17.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161230,97,67,48.77,4,50.00%,11.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161229,124,97,27.58,7,42.86%,13.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161228,114,85,62.91,2,0.00%,11.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161227,86,68,36.72,4,25.00%,17.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161226,109,78,41.51,4,25.00%,10.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161225,49,36,73.19,5,75.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161224,54,42,44.26,3,66.67%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161223,87,62,53.08,2,100.00%,12.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161222,154,116,57.45,4,25.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161221,150,110,31.49,6,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161220,188,127,48.11,8,50.00%,10.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161219,155,114,64.37,6,66.67%,15.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161218,79,60,30.06,1,100.00%,16.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161217,68,53,41.63,2,0.00%,8.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161216,87,70,32.61,5,100.00%,19.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161215,113,75,25.38,4,50.00%,10.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161214,122,88,27.28,5,20.00%,10.66%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161213,144,112,67.82,6,33.33%,9.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161212,143,106,56.87,3,33.33%,9.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161211,79,56,42.96,3,33.33%,11.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161210,82,58,38.60,3,66.67%,10.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161209,122,88,28.56,4,75.00%,11.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161208,165,87,25.75,2,100.00%,9.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161207,157,118,63.69,4,50.00%,13.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161206,143,101,51.74,8,25.00%,9.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161205,120,89,42.08,5,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161204,123,88,50.34,7,33.33%,17.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161203,83,57,50.89,6,50.00%,12.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161202,114,91,54.59,7,28.57%,14.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161201,154,112,35.44,5,20.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161130,195,138,35.30,5,40.00%,11.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161129,193,138,70.85,10,30.00%,10.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161128,157,114,44.09,7,85.71%,15.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161127,124,92,48.41,5,80.00%,20.97%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161126,117,79,29.65,2,50.00%,6.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161125,102,75,56.30,5,40.00%,15.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161124,95,62,25.54,7,57.14%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161123,108,76,39.90,5,0.00%,12.96%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161122,163,112,33.59,6,33.33%,12.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161121,160,119,68.13,7,42.86%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161120,122,83,24.30,6,0.00%,9.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161119,85,71,40.99,5,20.00%,15.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161118,127,93,27.28,5,0.00%,8.66%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161117,177,128,49.39,10,40.00%,11.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161116,234,158,36.82,11,45.45%,17.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161115,279,169,42.52,13,30.77%,11.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161114,256,177,35.53,5,0.00%,10.16%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161113,195,132,49.91,5,40.00%,9.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161112,149,92,31.17,7,71.43%,12.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161111,169,101,46.56,5,40.00%,13.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161110,215,148,26.63,10,10.00%,8.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161109,188,127,28.38,6,50.00%,13.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161108,179,118,38.60,7,42.86%,9.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161107,249,182,34.57,10,40.00%,13.65%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161106,161,106,37.35,10,40.00%,13.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161105,154,95,61.63,12,41.67%,11.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161104,175,114,45.07,7,57.14%,12.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161103,219,149,45.08,10,30.00%,10.96%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161102,187,145,43.89,12,25.00%,12.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161101,213,172,53.64,8,25.00%,13.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161031,152,117,50.24,11,45.45%,15.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161030,120,88,36.81,5,60.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161029,111,82,44.65,6,50.00%,18.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161028,127,98,34.86,2,0.00%,11.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161027,252,158,42.11,6,16.67%,9.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161026,198,143,36.89,8,12.50%,10.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161025,211,127,35.11,9,33.33%,11.85%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161024,198,154,56.82,7,57.14%,17.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161023,177,122,36.85,11,63.64%,16.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161022,112,87,41.72,9,44.44%,20.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161021,172,120,26.64,8,37.50%,11.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161020,182,133,41.27,11,45.45%,13.19%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161019,205,142,52.38,4,75.00%,14.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161018,204,146,43.67,12,25.00%,15.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161017,212,139,36.42,7,57.14%,15.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161016,111,92,45.41,8,37.50%,11.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161015,146,93,61.76,6,66.67%,11.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161014,154,96,33.25,12,33.33%,12.99%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161013,213,142,57.83,7,28.57%,9.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161012,186,135,49.46,6,0.00%,10.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161011,177,130,35.55,7,42.86%,10.17%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161010,221,150,38.49,4,25.00%,13.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161009,115,92,38.90,5,20.00%,8.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161008,111,82,33.87,5,60.00%,17.12%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161007,143,114,46.98,3,33.33%,14.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161006,173,129,62.32,5,20.00%,10.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161005,176,119,54.41,6,33.33%,10.80%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161004,178,124,24.21,5,40.00%,12.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161003,187,140,35.28,11,18.18%,12.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161002,144,111,40.14,5,20.00%,15.97%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20161001,111,75,45.99,4,25.00%,15.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160930,149,104,89.67,7,42.86%,13.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160929,153,110,37.50,8,12.50%,7.19%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160928,140,101,48.00,8,12.50%,12.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160927,204,150,39.81,7,57.14%,13.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160926,182,123,33.21,4,0.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160925,147,109,28.23,4,50.00%,10.20%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160924,127,81,36.69,5,20.00%,12.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160923,160,109,44.27,11,36.36%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160922,174,128,68.17,2,50.00%,14.94%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160921,192,133,46.37,7,0.00%,9.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160920,225,152,54.28,5,60.00%,13.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160919,238,164,37.44,7,0.00%,10.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160918,159,110,55.69,6,50.00%,14.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160917,136,97,44.90,4,50.00%,8.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160916,169,111,47.55,5,40.00%,13.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160915,205,127,50.32,7,14.29%,9.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160914,205,140,54.62,6,50.00%,11.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160913,206,130,29.20,5,20.00%,11.65%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160912,210,135,44.06,6,50.00%,11.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160911,143,106,61.93,4,50.00%,13.99%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160910,128,79,33.48,0,0.00%,11.72%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160909,189,110,33.49,6,66.67%,10.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160908,175,117,37.95,9,33.33%,9.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160907,186,123,46.32,5,40.00%,8.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160906,236,148,47.30,10,40.00%,8.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160905,165,109,30.50,6,33.33%,7.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160904,125,96,37.10,1,0.00%,11.20%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160903,109,78,54.17,0,0.00%,10.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160902,136,103,24.93,3,33.33%,13.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160901,189,118,64.72,5,0.00%,8.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160831,188,137,37.05,5,40.00%,16.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160830,221,152,40.48,4,25.00%,11.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160829,208,148,42.69,7,42.86%,9.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160828,140,105,33.82,2,0.00%,10.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160827,106,76,62.76,2,0.00%,11.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160826,181,110,26.22,3,33.33%,9.94%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160825,190,126,62.69,4,0.00%,10.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160824,196,137,39.98,12,25.00%,13.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160823,187,137,60.97,1,0.00%,12.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160822,210,135,30.62,9,11.11%,11.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160821,137,98,50.12,4,50.00%,14.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160820,128,83,59.07,5,0.00%,14.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160819,160,97,32.67,2,0.00%,8.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160818,134,103,26.42,3,0.00%,17.16%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160817,190,133,30.40,4,75.00%,16.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160816,144,95,56.67,4,25.00%,13.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160815,141,108,33.08,4,50.00%,14.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160814,126,93,55.83,6,66.67%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160813,70,56,30.44,2,0.00%,12.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160812,122,73,46.72,3,50.00%,10.66%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160811,190,111,60.00,4,75.00%,8.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160810,162,107,41.77,3,0.00%,6.17%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160809,170,114,47.12,6,33.33%,8.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160808,204,119,48.30,8,12.50%,9.80%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160807,129,84,45.44,4,75.00%,13.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160806,86,54,26.38,0,0.00%,8.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160805,96,73,35.80,4,75.00%,13.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160804,186,113,59.39,6,0.00%,12.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160803,168,116,33.28,6,33.33%,13.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160802,179,106,32.75,5,20.00%,10.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160801,218,135,36.50,8,0.00%,7.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160731,104,77,26.44,5,80.00%,15.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160730,78,59,80.49,2,0.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160729,127,88,46.21,6,50.00%,14.17%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160728,160,96,40.05,8,12.50%,7.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160727,125,91,23.60,10,60.00%,12.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160726,174,106,36.80,3,66.67%,9.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160725,124,95,50.82,0,0.00%,12.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160724,109,80,46.76,4,0.00%,10.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160723,86,62,44.19,5,60.00%,13.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160722,94,66,38.42,0,0.00%,13.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160721,113,89,80.16,7,57.14%,12.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160720,126,95,48.83,3,33.33%,12.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160719,159,90,37.86,7,28.57%,8.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160718,140,94,31.63,5,40.00%,12.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160717,89,65,48.37,2,0.00%,12.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160716,100,67,47.23,3,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160715,133,98,43.92,2,0.00%,9.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160714,145,92,62.39,6,16.67%,11.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160713,142,98,35.12,4,50.00%,15.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160712,150,101,51.75,7,14.29%,8.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160711,146,104,61.66,9,44.44%,13.01%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160710,93,64,53.23,5,60.00%,24.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160709,106,64,36.64,2,50.00%,8.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160708,90,71,23.96,2,100.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160707,99,70,25.16,3,0.00%,10.10%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160706,128,95,19.79,5,40.00%,14.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160705,137,82,59.38,2,0.00%,9.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160704,84,69,76.16,1,0.00%,13.10%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160703,75,52,69.71,2,0.00%,8.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160702,61,44,51.47,1,0.00%,3.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160701,90,69,57.81,2,0.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160630,148,75,47.59,3,0.00%,6.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160629,133,98,46.93,6,83.33%,11.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160628,155,93,56.00,7,14.29%,6.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160627,127,92,27.38,1,0.00%,9.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160626,74,62,50.11,5,40.00%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160625,94,75,27.72,2,100.00%,11.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs,20160624,125,79,27.90,5,40.00%,9.60%,0.00
